needle,'nidl,n. 针；指针；刺激；针状物；v. 缝纫；做针线,She carried hypodermic needles and syringes in her bag.,她包里带着皮下注射针和针筒。
antique,æn'tik,adj. 古老的，年代久远的；过时的，古董的；古风的，古式的；n. 古董，古玩；古风，古希腊和古罗马艺术风格；v. 觅购古玩,an antique rosewood desk,古董红木书桌
reservoir,"'rɛzɚ,vɔr",n. 水库；蓄水池,All these earthquakes happened when the water level in Zipingpu reservoir was low.,所有这些地震都发生在紫坪铺水库水位很低的时候。
benign,bɪ'naɪn,adj. 良性的；和蔼的，亲切的；吉利的；n. (Benign)人名；(俄)贝尼根,He shook his head in benign amusement.,他被逗乐了，和蔼地摇了摇头。
volcano,vɑl'keno,n. 火山,Pompeii was destroyed when the volcano erupted in 79 AD.,庞贝城于公元79年在火山爆发中毁灭。
stereotype,'stɛrɪətaɪp,v. 使用铅版；套用老套，使一成不变；n. 陈腔滥调，老套；铅版,,
fiction,'fɪkʃən,n. 小说；虚构，编造；谎言,romantic fiction,爱情小说
rape,rep,n. 强奸，掠夺；[园艺] 油菜；葡萄渣；v. 强奸；掠夺，抢夺,Police are investigating a series of violent rapes in the town.,警察在调查镇上发生的一连串暴力强奸案。
movie,'muvi,n. 电影；电影院；电影业；adj. 电影的,It was like one of those old John Wayne movies.,这部电影有点像约翰•韦恩演的一部老片子。
nourish,'nɜrɪʃ,v. 滋养；怀有；使健壮,The cream contains vitamin A to nourish the skin.,这种护肤霜含有滋养肌肤的维生素A。
pollution,pə'luʃən,n. 污染,California’s tough anti-pollution laws,加利福尼亚州严厉的反污染法
prosperity,prɑ'spɛrəti,n. 繁荣，成功,a time of economic prosperity,经济繁荣时期
diploma,dɪ'plomə,n. 毕业证书，学位证书；公文，文书；奖状；vt. 发给…毕业文凭,I’m hoping to get my teaching diploma this year.,我希望今年能拿到教师证书。
cigar,sɪ'ɡɑr,n. 雪茄,He was smoking a big cigar.,他在抽一只大雪茄。
improvement,ɪm'prʊvmənt,n. 改进，改善；提高,Our results have shown some improvement this month.,我们的成绩这个月有所提高。
square,skwɛr,adj. 平方的；正方形的；直角的；正直的；v. 使成方形；与…一致；n. 平方；广场；正方形；adv. 成直角地,a large square room,一个正方形的大房间
hike,haɪk,v. 远足；徒步旅行；上升；n. 远足；徒步旅行；涨价,You could hike through the Fish River Canyon – it's entirely up to you.,你可以远足穿越菲什干河大峡谷–这全由你自己决定。
patch,pætʃ,n. 眼罩；斑点；碎片；小块土地；v. 修补；解决；掩饰,Look out for icy patches on the road.,小心路上结冰的地方。
midst,mɪdst,n. 当中，中间；prep. 在…中间（等于amidst）,I fear we have an enemy in our midst.,我担心我们中间有内奸。
physicist,'fɪzɪsɪst,n. 物理学家；唯物论者,...a nuclear physicist.,…一位核物理学家。
oriental,",orɪ'ɛntəl",adj. 东方的；东方人的；n. 东方人,a beautiful oriental rug,漂亮的东方地毯
envy,'ɛnvi,n. 嫉妒，妒忌；羡慕；v. 嫉妒，妒忌；羡慕,She could see that all the other girls were green with envy(= feeling a lot of envy ).,她看得出其他女孩都很眼红。
capsule,ˈkæpsul,n. 胶囊；[植] 蒴果；太空舱；小容器；adj. 压缩的；概要的；v. 压缩；简述,a space capsule orbiting the Earth,沿地球轨道飞行的太空舱
synthetic,sɪn'θɛtɪk,adj. 综合的；合成的，人造的；n. 合成物,synthetic chemicals,合成化学品
fable,'febl,n. 寓言；无稽之谈；vi. 编寓言；虚构；vt. 煞有介事地讲述；虚构,the fable of the fox and the crow,狐狸和乌鸦的寓言故事
correspondent,",kɔrə'spɑndənt",n. 通讯记者；客户；通信者；代理商行,Our correspondent in South Africa sent this report.,我们的驻南非记者发来这份报道。
pretext,'pritɛkst,n. 借口；托辞；vt. 以…为借口,He’ll phone on some pretext or other.,他会以这样或那样的理由打电话的。
gentle,'dʒɛntl,adj. 温和的；文雅的；v. 使温和，使驯服；n. 蛆，饵,"Arthur was a very gentle, caring person.",阿瑟是一个非常温柔体贴的人。
postpone,po'spon,v. 使…延期；把…放在次要地位；把…放在后面,The match had to be postponed until next week.,比赛不得不推迟到下周举行。
january,'dʒænjʊ'ɛri,n. 一月,We always have snow in January.,我们这里1月份总会下雪。
proceed,pro'sid,v. 开始；继续进行；发生；行进；n. 收入，获利,"Before proceeding further, we must define our terms.",我们必须先定义术语，然后再往下展开。
mutton,'mʌtn,n. 羊肉,...a leg of mutton.,…一条羊腿。
occupation,",ɑkju'peʃən",n. 职业；占有；消遣；占有期,"Please state your name, address and occupation.",请写明你的姓名、地址和职业。
momentum,mo'mɛntəm,n. 势头；[物] 动量；动力；冲力,incentives to maintain the momentum of European integration,保持欧洲一体化发展势头的激励措施
console,'kɑnsol,n. [计] 控制台；[电] 操纵台；v. 安慰；慰藉,No one could console her when Peter died.,彼得去世时没人能够安慰她。
apple,'æpl,n. 苹果，苹果树，苹果似的东西；[美俚]炸弹，手榴弹，（棒球的）球；[美俚]人，家伙。,apple pie,苹果馅饼
cathedral,kə'θidrəl,n. 大教堂,St Paul’s Cathedral,圣保罗大教堂
gently,'dʒɛntli,adv. 轻轻地；温柔地，温和地,"‘You go back to bed now,’ he said gently.",“你回去睡觉吧。”他温柔地说道。
drastic,'dræstɪk,adj. 激烈的；猛烈的；n. 烈性泻药,drastic cuts in government spending,政府开支的急剧削减
rainbow,'renbo,n. 彩虹；五彩缤纷的排列；幻想；adj. 五彩缤纷的；彩虹状的；vt. 使呈彩虹状；如彩虹般装饰；vi. 呈彩虹状,...silk and satin in every shade of the rainbow.,…如彩虹般五颜六色的丝绸与锦缎。
noon,nun,n. 中午；正午；全盛期,We met at 12 noon.,我们中午12点见了面。
circle,'sɝkl,n. 循环，周期；圆；圈子；圆形物；v. 盘旋，旋转；环行,Draw a circle 10cm in diameter.,画一个直径10厘米的圆形。
northeast,'nɔrθ'ist,adj. 东北的；向东北的；来自东北的；n. 东北；adv. 向东北；来自东北,...a climate like that of our northeast coast.,…同我们东北部沿海气候相似的一种气候。
silicon,'sɪlɪkən,n. [化学] 硅；硅元素,,
exceedingly,ɪk'sidɪŋli,adv. 非常；极其；极度地；极端,Thank you. You’ve been exceedingly kind.,谢谢，你真是太好了。
majesty,'mædʒəsti,n. 威严；最高权威，王权；雄伟；权威,,
spokesman,'spoksmən,n. 发言人；代言人,a White House spokesman,白宫发言人
hint,hɪnt,n. 暗示；线索；v. 暗示；示意,There have been hints that he may take up coaching.,他暗示过可能会出任教练。
bottle,'bɑtl,n. 瓶子；一瓶的容量；v. 控制；把…装入瓶中,an empty bottle,一个空瓶子
interface,'ɪntɚ'fes,n. 界面；<计>接口；交界面；v. （使通过界面或接口）接合，连接；[计算机]使联系,...the development of better user interfaces.,…更好用户界面的开发。
cereal,'sɪrɪəl,n. 谷类，谷物；谷类食品；谷类植物；adj. 谷类的；谷类制成的,a bowl of breakfast cereal,一碗早餐麦片
entertainment,'ɛntɚ'tenmənt,n. 娱乐；消遣；款待,The town provides a wide choice of entertainment.,该镇提供各式各样的娱乐活动。
schedule,'skɛdʒul; (canadian) ˈʃɛdʒʊl; ˈʃɛdjʊl,v. 安排，计划；编制目录；将……列入计划表；n. 时间表；计划表；一览表,We will not cancel your holiday less than eight weeks before the scheduled departure date .,离预定出发日期少于八周，度假行程将不能取消。
mainland,'menlænd,n. 大陆；本土；adj. 大陆的；本土的,flights between a Greek island and the mainland,希腊一海岛和本土之间的航班
rash,ræʃ,adj. 轻率的；鲁莽的；不顾后果的；n. [皮肤] 皮疹；突然大量出现的事物,"Please Jessie, don’t do anything rash.",求你了，杰西，不要草率行事。
identification,aɪˌdentɪfɪ'keʃn,n. 鉴定，识别；认同；身份证明,Do you have any identification?,你有什么身份证明文件吗？
tender,'tɛndɚ,adj. 温柔的；柔软的；脆弱的；幼稚的；难对付的；n. 偿付，清偿；看管人；小船；v. 提供，偿还；使…变嫩；使…变柔软,Continue cooking until the meat is tender.,把肉一直烧到松软为止。
clothe,kloð,v. 给…穿衣；覆盖；赋予,They could barely keep the family fed and clothed.,他们几乎无力为家人提供衣食。
velvet,'vɛlvɪt,n. 天鹅绒，丝绒；天鹅绒似的东西；adj. 天鹅绒的,green velvet drapes,绿色丝绒帷帘
overtime,",ovə'taɪm",n. [劳经] 加班时间；延长时间；加时赛；adj. 超时的；加班的；vt. 使超过时间；adv. 加班地,six hours’ overtime,六小时的加班
scar,skɑr,v. 伤害；给留下伤痕；n. 创伤；伤痕,His hands were badly scarred by the fire.,他的双手被那次大火烧得疤痕累累。
blunt,blʌnt,adj. 钝的，不锋利的；生硬的；直率的；v. 使迟钝；n. (Blunt)人名；(英)布伦特,Sharpen all your blunt knives.,把你所有的钝刀子都磨一磨。
temperature,'tɛmprətʃɚ,n. 温度；体温；气温；发烧,The temperature of the water was just right for swimming.,这水温游泳正好。
candle,'kændl,n. 蜡烛；烛光；烛形物；v. 对着光检查,When the candle was only half an inch high it flickered out and the room became dark.,蜡烛只有半英寸长时，烛光忽闪忽闪地熄灭了，于是房间一片漆黑。
bundle,'bʌndl,n. 束；捆；v. 捆,a small bundle containing mostly clothing,一个小包袱，里面主要是衣服
overtake,",ovɚ'tek",v. 赶上；压倒；突然来袭,He pulled out to overtake the van.,他把车驶出所在车道想超过那辆小货车。
chaos,'keɑs,n. 混沌，混乱,The country was plunged into economic chaos.,这个国家陷入了经济大混乱。
hysterical,hɪ'stɛrɪkl,adj. 歇斯底里的；异常兴奋的,Janet became hysterical and began screaming.,珍妮特歇斯底里起来，开始尖叫。
meditation,",mɛdɪ'teʃən",n. 冥想；沉思，深思,"Yoga involves breathing exercises, stretching, and meditation.",瑜伽包括呼吸训练、伸展和冥想。
accordance,ə'kɔrdns,n. 一致；和谐,"IT organizations working in an environment with compliance requirements must to be able to document that they have designed, implemented, and tested the application in accordance with these standards.",工作在有法规遵循要求的环境中的IT组织必须能够证明他们已经计划、执行，并测试了这个应用软件与这些标准是保持一致的。
corridor,'kɔrɪdɔr,n. 走廊,Go down here and the bathroom’s at the end of the corridor.,沿着这儿走，浴室就在走廊的尽头。
chase,,v. 追逐；追捕；试图赢得；雕镂；n. 追逐；追赶；追击,The dogs saw him running and chased him.,那些狗看到他在跑就追他。
restrain,rɪ'stren,v. 抑制，控制；约束；制止,Renwick restrained a feeling of annoyance.,伦威克忍住了不悦的情绪。
substance,'sʌbstəns,n. 物质；实质；资产；主旨,The leaves were covered with a strange sticky substance.,树叶上覆着一层黏糊糊的怪东西。
adventure,əd'vɛntʃɚ,n. 冒险；冒险精神；投机活动；v. 冒险；大胆说出,Come on – where’s your sense of adventure?,来吧——你的冒险精神哪里去了？
adverb,'ædvɝb,n. 副词；adj. 副词的,Will you please compare the adverb “well”?,请你说出副词“well”的原级、比较级和最高级好吗?
furnace,'fɝnɪs,n. 火炉，熔炉,It was hot summer and at the edge of the desert it was like a furnace.,那是一个炎热的夏天，在沙漠的边缘，天热得像火炉一样。
dubious,'dubɪəs,adj. 可疑的；暧昧的；无把握的；半信半疑的,The firm was accused of dubious accounting practices.,该公司被指控有不诚实的会计行为。
annoy,ə'nɔɪ,v. 骚扰；惹恼；打搅；n. 烦恼（等于annoyance）,He is not doing this to annoy you.,他做这件事并非是要惹你烦恼。
liable,'laɪəbl,adj. 有责任的，有义务的；应受罚的；有…倾向的；易…的,She will grow into a woman particularly liable to depression.,她将变成一个特别易于消沉的女人。
sticky,'stɪki,adj. 粘的；粘性的,There’s some sticky stuff in your hair.,你的头发上有什么黏糊糊的东西。
thirsty,'θɝsti,adj. 口渴的，口干的；渴望的，热望的,Can I have a glass of water? I’m really thirsty.,我能喝一杯水吗？ 我太渴了。
basket,'bæskɪt,n. 篮子；（篮球比赛的）得分；一篮之量；篮筐；vt. 装入篮,a shopping basket,购物篮
chart,tʃɑrt,n. 图表；海图；图纸；排行榜；v. 绘制…的图表；在海图上标出；详细计划；记录；记述；跟踪（进展或发展,a chart showing last year’s sales,显示去年销售情况的一份图表
nut,nʌt,n. 螺母，螺帽；坚果；难对付的人，难解的问题；v. 采坚果,a pine nut,松子
upstairs,",ʌp'stɛrz",adv. 在楼上，向楼上；上楼；往楼上；adj. 楼上的；n. 楼上,I went upstairs and had a shower.,我上楼冲了个澡。
garden,'ɡɑrdn,n. 花园；菜园；v. 栽培花木,He’s outside in the garden.,他在外面花园里。
mate,met,n. 助手，大副；配偶；同事；配对物；v. 使配对；使一致；结伴,He has found his ideal mate.,他已经找到了理想的配偶。
